strategy,underlying,vehicle,fast_period,fast_mult,mid_period,mid_mult,slow_period,slow_mult,exit_mode,trail_target,time_stop_bars,adx_min,full_trades,full_wr_pct,full_pf,full_ret_pct,full_sharpe,full_max_dd,is_pf,is_ret_pct,oos_trades,oos_wr_pct,oos_pf,oos_ret_pct,oos_sharpe,oos_max_dd,vol_surge_mult,min_body_ratio,opening_lockout_min,tranche_a_r,stagnation_bars
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,one_red,mid,48,none,552,32.6,1.21,31.39,0.94,10.06,1.32,30.5,159,32.7,1.02,0.89,0.07,11.33,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,one_red,mid,none,15,519,37.6,1.17,47.51,0.88,12.63,1.26,44.48,150,40.7,1.03,3.03,0.13,17.3,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,one_red,mid,none,15,519,32.9,1.21,29.79,0.95,9.56,1.35,30.9,150,32.7,0.98,-1.11,-0.09,10.75,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,one_red,mid,18,15,521,39.0,1.05,12.53,0.27,16.74,1.04,6.99,151,41.1,1.05,5.54,0.25,15.02,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,one_red,mid,18,15,521,34.9,1.09,11.75,0.45,10.93,1.1,8.29,151,34.4,1.07,3.46,0.29,8.17,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,one_red,mid,30,15,520,37.7,1.14,38.86,0.73,14.13,1.21,36.61,151,40.4,1.02,2.25,0.1,17.61,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,one_red,mid,30,15,520,33.1,1.2,27.65,0.89,11.53,1.31,27.17,151,32.5,1.01,0.48,0.04,10.14,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,one_red,mid,48,15,520,37.5,1.17,48.08,0.88,12.56,1.26,44.55,151,40.4,1.03,3.53,0.15,17.16,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,one_red,mid,48,15,520,32.9,1.23,31.91,1.0,9.74,1.35,31.41,151,32.5,1.01,0.51,0.04,10.69,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,one_red,mid,none,20,367,33.8,1.01,1.84,0.05,22.48,1.13,15.94,115,38.3,0.83,-14.1,-0.75,25.63,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,one_red,mid,none,20,367,29.7,1.06,5.87,0.26,13.51,1.24,15.66,115,29.6,0.77,-9.79,-0.97,15.51,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,one_red,mid,18,20,367,35.1,0.9,-20.12,-0.6,27.01,0.92,-10.39,115,40.0,0.88,-9.73,-0.52,23.47,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,one_red,mid,18,20,367,31.1,0.94,-6.27,-0.34,14.1,0.99,-0.76,115,32.2,0.87,-5.52,-0.55,13.21,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,one_red,mid,30,20,367,34.1,0.97,-5.9,-0.16,23.33,1.07,8.93,115,38.3,0.82,-14.83,-0.78,25.18,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,one_red,mid,30,20,367,30.0,1.02,2.39,0.11,13.82,1.18,11.61,115,29.6,0.78,-9.22,-0.87,14.54,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,one_red,mid,48,20,367,33.8,1.02,3.66,0.09,22.44,1.13,15.99,115,38.3,0.85,-12.32,-0.63,25.53,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,one_red,mid,48,20,367,29.7,1.08,8.21,0.36,13.35,1.25,16.09,115,29.6,0.81,-7.88,-0.71,15.33,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,one_red,mid,none,25,207,30.0,0.84,-20.79,-0.88,33.84,0.84,-12.49,63,36.5,0.84,-8.31,-0.52,14.42,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,one_red,mid,none,25,207,26.1,0.9,-6.82,-0.5,18.64,0.95,-1.8,63,27.0,0.81,-5.02,-0.57,8.36,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,one_red,mid,18,25,207,32.9,0.79,-26.67,-1.21,33.55,0.75,-19.75,63,39.7,0.86,-6.92,-0.45,13.93,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,one_red,mid,18,25,207,29.0,0.87,-8.28,-0.65,16.54,0.86,-5.26,63,31.7,0.88,-3.02,-0.35,7.17,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,one_red,mid,30,25,207,30.4,0.81,-24.54,-1.07,35.51,0.78,-17.8,63,36.5,0.87,-6.74,-0.41,14.42,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,one_red,mid,30,25,207,26.6,0.87,-8.52,-0.64,18.9,0.86,-5.39,63,27.0,0.88,-3.13,-0.33,8.36,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,one_red,mid,48,25,207,30.0,0.86,-18.44,-0.76,32.92,0.86,-11.35,63,36.5,0.86,-7.09,-0.43,14.42,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,one_red,mid,48,25,207,26.1,0.94,-4.22,-0.29,17.84,0.98,-0.66,63,27.0,0.86,-3.56,-0.36,8.36,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,two_red,fast,none,none,559,39.2,1.15,37.0,0.71,14.46,1.13,20.25,160,41.2,1.19,16.74,0.76,14.77,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,two_red,fast,none,none,559,35.1,1.25,30.72,0.91,9.69,1.26,20.45,160,38.1,1.23,10.28,0.83,8.05,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,two_red,fast,18,none,560,39.5,1.07,17.27,0.39,16.85,1.05,8.05,160,41.9,1.1,9.22,0.46,16.06,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,two_red,fast,18,none,560,35.7,1.13,15.43,0.63,9.86,1.12,9.64,160,38.8,1.13,5.79,0.55,8.4,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,two_red,fast,30,none,559,39.2,1.15,35.74,0.69,15.06,1.13,19.6,160,41.2,1.18,16.14,0.74,15.02,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,two_red,fast,30,none,559,35.1,1.25,30.43,0.91,9.71,1.26,19.92,160,38.1,1.24,10.51,0.85,8.11,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,two_red,fast,48,none,559,39.2,1.15,37.28,0.71,14.25,1.13,20.25,160,41.2,1.19,17.03,0.77,14.74,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,two_red,fast,48,none,559,35.1,1.25,30.99,0.92,9.49,1.26,20.45,160,38.1,1.24,10.54,0.85,8.03,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,two_red,fast,none,15,524,38.9,1.15,33.55,0.68,17.06,1.12,16.82,152,41.4,1.2,16.73,0.77,13.46,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,two_red,fast,none,15,524,34.7,1.25,28.87,0.9,10.83,1.26,18.68,152,38.2,1.24,10.19,0.83,7.36,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,two_red,fast,18,15,525,39.2,1.07,16.3,0.39,17.16,1.03,4.43,152,42.1,1.14,11.86,0.6,14.31,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,two_red,fast,18,15,525,35.4,1.13,14.86,0.64,9.85,1.11,7.67,152,38.8,1.17,7.19,0.69,7.57,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,two_red,fast,30,15,524,38.9,1.14,32.23,0.65,17.36,1.11,16.16,152,41.4,1.19,16.07,0.75,13.69,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,two_red,fast,30,15,524,34.7,1.25,28.38,0.89,11.01,1.25,18.16,152,38.2,1.24,10.23,0.84,7.44,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,two_red,fast,48,15,524,38.9,1.15,33.84,0.68,17.06,1.12,16.82,152,41.4,1.2,17.02,0.78,13.43,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,two_red,fast,48,15,524,34.7,1.25,29.14,0.9,10.62,1.26,18.68,152,38.2,1.25,10.46,0.85,7.35,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,two_red,fast,none,20,369,34.7,1.05,9.03,0.25,16.83,1.09,9.84,116,38.8,0.99,-0.8,-0.05,18.23,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,two_red,fast,none,20,369,30.6,1.18,15.39,0.62,9.11,1.3,15.69,116,34.5,0.99,-0.3,-0.03,9.66,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,two_red,fast,18,20,369,35.0,0.97,-5.77,-0.19,19.03,0.96,-4.56,116,39.7,0.98,-1.21,-0.07,18.3,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,two_red,fast,18,20,369,30.9,1.02,1.91,0.12,8.95,1.05,2.82,116,35.3,0.97,-0.91,-0.11,9.19,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,two_red,fast,30,20,369,34.7,1.05,7.8,0.22,16.99,1.08,8.38,116,38.8,0.99,-0.58,-0.03,18.2,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,two_red,fast,30,20,369,30.6,1.17,14.42,0.59,9.17,1.27,14.5,116,34.5,1.0,-0.08,-0.01,9.2,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,two_red,fast,48,20,369,34.7,1.05,9.03,0.25,16.83,1.09,9.84,116,38.8,0.99,-0.8,-0.05,18.23,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,two_red,fast,48,20,369,30.6,1.18,15.39,0.62,9.11,1.3,15.69,116,34.5,0.99,-0.3,-0.03,9.66,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,two_red,fast,none,25,207,31.4,0.82,-18.64,-0.95,32.31,0.72,-18.89,63,38.1,1.01,0.25,0.02,11.18,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,two_red,fast,none,25,207,28.0,0.89,-5.63,-0.48,16.38,0.81,-6.22,63,33.3,1.03,0.58,0.07,5.77,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,two_red,fast,18,25,207,31.9,0.81,-19.66,-1.05,30.5,0.72,-18.69,63,39.7,0.97,-0.96,-0.08,11.3,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,two_red,fast,18,25,207,29.0,0.88,-6.12,-0.57,15.09,0.83,-5.47,63,36.5,0.97,-0.64,-0.09,5.84,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,two_red,fast,30,25,207,31.4,0.81,-19.88,-1.03,32.76,0.7,-20.36,63,38.1,1.01,0.48,0.03,11.15,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,two_red,fast,30,25,207,28.0,0.88,-6.63,-0.59,16.57,0.77,-7.44,63,33.3,1.04,0.81,0.09,5.76,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,two_red,fast,48,25,207,31.4,0.82,-18.64,-0.95,32.31,0.72,-18.89,63,38.1,1.01,0.25,0.02,11.18,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,two_red,fast,48,25,207,28.0,0.89,-5.63,-0.48,16.38,0.81,-6.22,63,33.3,1.03,0.58,0.07,5.77,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,two_red,mid,none,none,449,37.2,1.07,19.58,0.38,19.76,1.14,25.75,133,41.4,0.94,-6.17,-0.26,23.95,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,two_red,mid,none,none,449,31.4,1.06,8.55,0.29,13.93,1.17,16.45,133,34.6,0.86,-7.9,-0.64,16.03,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,two_red,mid,18,none,499,40.7,0.99,-3.83,-0.08,22.66,1.04,6.69,143,44.1,0.91,-10.53,-0.48,23.98,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,two_red,mid,18,none,499,37.7,1.02,3.36,0.13,11.52,1.09,8.57,143,42.0,0.91,-5.2,-0.47,12.36,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,two_red,mid,30,none,472,37.5,1.03,9.1,0.17,18.23,1.05,9.02,137,41.6,1.0,0.07,0.0,19.57,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,two_red,mid,30,none,472,32.6,1.07,10.46,0.34,10.86,1.1,10.0,137,35.8,1.01,0.46,0.03,11.6,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,two_red,mid,48,none,457,37.0,1.08,25.02,0.47,18.21,1.16,30.08,135,41.5,0.96,-5.06,-0.2,22.73,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,two_red,mid,48,none,457,31.9,1.11,16.79,0.54,12.26,1.23,21.98,135,34.8,0.91,-5.2,-0.39,14.7,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,two_red,mid,none,15,427,37.9,1.1,26.62,0.53,17.93,1.21,34.23,129,41.1,0.93,-7.6,-0.32,23.11,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,two_red,mid,none,15,427,31.9,1.08,12.0,0.42,13.02,1.23,20.55,129,34.1,0.84,-8.55,-0.71,15.5,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,two_red,mid,18,15,471,41.0,0.99,-3.17,-0.07,21.41,1.05,7.87,139,43.9,0.9,-11.04,-0.51,22.9,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,two_red,mid,18,15,471,37.8,1.02,3.26,0.13,11.6,1.1,8.79,139,41.7,0.9,-5.53,-0.5,11.73,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,two_red,mid,30,15,450,38.2,1.07,20.53,0.4,15.74,1.12,21.95,133,41.4,0.99,-1.42,-0.06,18.63,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,two_red,mid,30,15,450,33.1,1.11,16.89,0.56,9.94,1.19,17.28,133,35.3,0.99,-0.39,-0.03,11.06,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,two_red,mid,48,15,434,37.8,1.12,32.55,0.63,16.42,1.22,37.47,130,41.5,0.95,-4.92,-0.2,21.57,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,two_red,mid,48,15,434,32.5,1.14,19.9,0.67,11.46,1.28,25.11,130,34.6,0.9,-5.21,-0.4,14.08,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,two_red,mid,none,20,315,36.8,1.03,6.94,0.19,20.58,1.14,17.46,101,40.6,0.88,-10.53,-0.51,23.69,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,two_red,mid,none,20,315,30.5,1.03,3.47,0.16,14.59,1.2,12.98,101,31.7,0.79,-9.51,-0.88,13.87,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,two_red,mid,18,20,343,39.1,0.91,-18.68,-0.57,28.01,0.97,-3.86,107,44.9,0.83,-14.83,-0.81,25.82,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,two_red,mid,18,20,343,35.9,0.94,-5.99,-0.33,16.11,1.04,2.49,107,42.1,0.8,-8.48,-0.93,14.46,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,two_red,mid,30,20,330,38.2,1.04,8.57,0.22,18.78,1.06,8.08,102,43.1,1.01,0.48,0.02,20.0,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,two_red,mid,30,20,330,32.7,1.1,11.31,0.49,10.86,1.16,10.78,102,35.3,1.01,0.53,0.04,10.12,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,two_red,mid,48,20,319,37.0,1.08,17.23,0.44,19.1,1.19,23.97,101,41.6,0.92,-6.74,-0.31,22.94,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,two_red,mid,48,20,319,32.0,1.12,13.0,0.57,10.6,1.29,18.98,101,33.7,0.86,-5.98,-0.51,12.48,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,two_red,mid,none,25,185,31.4,0.77,-32.68,-1.29,49.46,0.72,-24.59,58,36.2,0.85,-8.09,-0.47,19.15,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,two_red,mid,none,25,185,24.9,0.79,-15.44,-1.09,27.44,0.78,-9.73,58,27.6,0.8,-5.71,-0.61,10.51,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,two_red,mid,18,25,196,34.7,0.71,-41.09,-1.87,44.69,0.7,-26.18,59,40.7,0.72,-14.91,-1.04,15.1,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,two_red,mid,18,25,196,30.6,0.77,-15.92,-1.31,21.61,0.8,-8.42,59,37.3,0.71,-7.5,-1.03,7.43,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,two_red,mid,30,25,192,33.3,0.81,-26.61,-1.03,44.28,0.7,-27.73,59,39.0,1.02,1.12,0.06,12.9,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,two_red,mid,30,25,192,27.6,0.88,-8.61,-0.58,23.54,0.76,-10.58,59,30.5,1.07,1.96,0.17,7.44,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,two_red,mid,48,25,187,31.6,0.85,-22.15,-0.82,41.11,0.83,-14.89,58,36.2,0.87,-7.26,-0.41,19.15,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,two_red,mid,48,25,187,26.7,0.91,-6.58,-0.42,21.23,0.95,-2.31,58,29.3,0.85,-4.27,-0.41,10.51,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,three_red,fast,none,none,559,39.2,1.15,37.0,0.71,14.46,1.13,20.25,160,41.2,1.19,16.74,0.76,14.77,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,three_red,fast,none,none,559,35.1,1.25,30.72,0.91,9.69,1.26,20.45,160,38.1,1.23,10.28,0.83,8.05,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,three_red,fast,18,none,560,39.5,1.07,17.27,0.39,16.85,1.05,8.05,160,41.9,1.1,9.22,0.46,16.06,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,three_red,fast,18,none,560,35.7,1.13,15.43,0.63,9.86,1.12,9.64,160,38.8,1.13,5.79,0.55,8.4,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,three_red,fast,30,none,559,39.2,1.15,35.74,0.69,15.06,1.13,19.6,160,41.2,1.18,16.14,0.74,15.02,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,three_red,fast,30,none,559,35.1,1.25,30.43,0.91,9.71,1.26,19.92,160,38.1,1.24,10.51,0.85,8.11,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,three_red,fast,48,none,559,39.2,1.15,37.28,0.71,14.25,1.13,20.25,160,41.2,1.19,17.03,0.77,14.74,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,three_red,fast,48,none,559,35.1,1.25,30.99,0.92,9.49,1.26,20.45,160,38.1,1.24,10.54,0.85,8.03,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,three_red,fast,none,15,524,38.9,1.15,33.55,0.68,17.06,1.12,16.82,152,41.4,1.2,16.73,0.77,13.46,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,three_red,fast,none,15,524,34.7,1.25,28.87,0.9,10.83,1.26,18.68,152,38.2,1.24,10.19,0.83,7.36,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,three_red,fast,18,15,525,39.2,1.07,16.3,0.39,17.16,1.03,4.43,152,42.1,1.14,11.86,0.6,14.31,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,three_red,fast,18,15,525,35.4,1.13,14.86,0.64,9.85,1.11,7.67,152,38.8,1.17,7.19,0.69,7.57,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,three_red,fast,30,15,524,38.9,1.14,32.23,0.65,17.36,1.11,16.16,152,41.4,1.19,16.07,0.75,13.69,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,three_red,fast,30,15,524,34.7,1.25,28.38,0.89,11.01,1.25,18.16,152,38.2,1.24,10.23,0.84,7.44,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,three_red,fast,48,15,524,38.9,1.15,33.84,0.68,17.06,1.12,16.82,152,41.4,1.2,17.02,0.78,13.43,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,three_red,fast,48,15,524,34.7,1.25,29.14,0.9,10.62,1.26,18.68,152,38.2,1.25,10.46,0.85,7.35,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,three_red,fast,none,20,369,34.7,1.05,9.03,0.25,16.83,1.09,9.84,116,38.8,0.99,-0.8,-0.05,18.23,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,three_red,fast,none,20,369,30.6,1.18,15.39,0.62,9.11,1.3,15.69,116,34.5,0.99,-0.3,-0.03,9.66,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,three_red,fast,18,20,369,35.0,0.97,-5.77,-0.19,19.03,0.96,-4.56,116,39.7,0.98,-1.21,-0.07,18.3,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,three_red,fast,18,20,369,30.9,1.02,1.91,0.12,8.95,1.05,2.82,116,35.3,0.97,-0.91,-0.11,9.19,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,three_red,fast,30,20,369,34.7,1.05,7.8,0.22,16.99,1.08,8.38,116,38.8,0.99,-0.58,-0.03,18.2,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,three_red,fast,30,20,369,30.6,1.17,14.42,0.59,9.17,1.27,14.5,116,34.5,1.0,-0.08,-0.01,9.2,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,three_red,fast,48,20,369,34.7,1.05,9.03,0.25,16.83,1.09,9.84,116,38.8,0.99,-0.8,-0.05,18.23,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,three_red,fast,48,20,369,30.6,1.18,15.39,0.62,9.11,1.3,15.69,116,34.5,0.99,-0.3,-0.03,9.66,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,three_red,fast,none,25,207,31.4,0.82,-18.64,-0.95,32.31,0.72,-18.89,63,38.1,1.01,0.25,0.02,11.18,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,three_red,fast,none,25,207,28.0,0.89,-5.63,-0.48,16.38,0.81,-6.22,63,33.3,1.03,0.58,0.07,5.77,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,three_red,fast,18,25,207,31.9,0.81,-19.66,-1.05,30.5,0.72,-18.69,63,39.7,0.97,-0.96,-0.08,11.3,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,three_red,fast,18,25,207,29.0,0.88,-6.12,-0.57,15.09,0.83,-5.47,63,36.5,0.97,-0.64,-0.09,5.84,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,three_red,fast,30,25,207,31.4,0.81,-19.88,-1.03,32.76,0.7,-20.36,63,38.1,1.01,0.48,0.03,11.15,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,three_red,fast,30,25,207,28.0,0.88,-6.63,-0.59,16.57,0.77,-7.44,63,33.3,1.04,0.81,0.09,5.76,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,three_red,fast,48,25,207,31.4,0.82,-18.64,-0.95,32.31,0.72,-18.89,63,38.1,1.01,0.25,0.02,11.18,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,three_red,fast,48,25,207,28.0,0.89,-5.63,-0.48,16.38,0.81,-6.22,63,33.3,1.03,0.58,0.07,5.77,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,three_red,mid,none,none,449,37.2,1.07,19.58,0.38,19.76,1.14,25.75,133,41.4,0.94,-6.17,-0.26,23.95,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,three_red,mid,none,none,449,31.4,1.06,8.55,0.29,13.93,1.17,16.45,133,34.6,0.86,-7.9,-0.64,16.03,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,three_red,mid,18,none,499,40.7,0.99,-3.83,-0.08,22.66,1.04,6.69,143,44.1,0.91,-10.53,-0.48,23.98,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,three_red,mid,18,none,499,37.7,1.02,3.36,0.13,11.52,1.09,8.57,143,42.0,0.91,-5.2,-0.47,12.36,,,,,
sterling_kite_engine,SENSEX,delta1,14,1.0,14,2.0,7,3.0,three_red,mid,30,none,472,37.5,1.03,9.1,0.17,18.23,1.05,9.02,137,41.6,1.0,0.07,0.0,19.57,,,,,
sterling_kite_engine,SENSEX,options_atm,14,1.0,14,2.0,7,3.0,three_red,mid,30,none,472,32.6,1.07,10.46,0.34,10.86,1.1,10.0,137,35.8,1.01,0.46,0.03,11.6,,,,,
